SurveyID,CallID,CSAT_Score,FeedbackText
24113,9113,1,The new account update process is confusing. Agent tried their best.
24116,9116,5,"Quick and easy, thanks!"
24122,9122,4,"Quick and easy, thanks!"
24126,9126,5,"Quick and easy, thanks!"
24132,9132,3,Wait time was unacceptable.
24133,9133,1,Issue not resolved after a long conversation.
24135,9135,5,"Quick and easy, thanks!"
24143,9143,5,"Quick and easy, thanks!"
24145,9145,2,Issue not resolved after a long conversation.
24147,9147,2,The new account update process is confusing. Agent tried their best.
24148,9148,4,"Quick and easy, thanks!"
24150,9150,2,Wait time was unacceptable.
24153,9153,3,Wait time was unacceptable.
24157,9157,4,"Quick and easy, thanks!"
24158,9158,2,Wait time was unacceptable.
24167,9167,5,"Quick and easy, thanks!"
24168,9168,1,Issue not resolved after a long conversation.
24169,9169,1,Issue not resolved after a long conversation.
24170,9170,1,Issue not resolved after a long conversation.
24172,9172,3,Wait time was unacceptable.
24174,9174,5,"Quick and easy, thanks!"
24177,9177,2,Issue not resolved after a long conversation.
24178,9178,5,"Quick and easy, thanks!"
24179,9179,2,Issue not resolved after a long conversation.
24189,9189,2,Wait time was unacceptable.
24190,9190,1,Issue not resolved after a long conversation.
24191,9191,1,Issue not resolved after a long conversation.
24194,9194,5,"Quick and easy, thanks!"
24197,9197,3,Wait time was unacceptable.
24200,9200,4,"Quick and easy, thanks!"
24201,9201,1,Issue not resolved after a long conversation.
24204,9204,1,Issue not resolved after a long conversation.
24205,9205,4,"Quick and easy, thanks!"
24206,9206,3,The new account update process is confusing. Agent tried their best.
24207,9207,5,"Quick and easy, thanks!"
24210,9210,2,Issue not resolved after a long conversation.
24211,9211,5,"Quick and easy, thanks!"
24213,9213,2,Issue not resolved after a long conversation.
24214,9214,4,"Quick and easy, thanks!"
24215,9215,4,"Quick and easy, thanks!"
24223,9223,5,"Quick and easy, thanks!"
24225,9225,4,"Quick and easy, thanks!"
24230,9230,1,Issue not resolved after a long conversation.
24235,9235,1,Issue not resolved after a long conversation.
24236,9236,2,Wait time was unacceptable.
24237,9237,4,"Quick and easy, thanks!"
24242,9242,4,"Quick and easy, thanks!"
24252,9252,3,Wait time was unacceptable.
24253,9253,2,Issue not resolved after a long conversation.
24254,9254,5,"Quick and easy, thanks!"
24256,9256,2,Wait time was unacceptable.
24257,9257,2,Issue not resolved after a long conversation.
24258,9258,4,"Quick and easy, thanks!"
24261,9261,4,"Quick and easy, thanks!"
24265,9265,5,"Quick and easy, thanks!"
24269,9269,4,"Quick and easy, thanks!"
24272,9272,2,Issue not resolved after a long conversation.
24279,9279,5,"Quick and easy, thanks!"
24281,9281,5,"Quick and easy, thanks!"
24284,9284,5,"Quick and easy, thanks!"
24292,9292,2,Issue not resolved after a long conversation.
24295,9295,5,"Quick and easy, thanks!"
24297,9297,5,"Quick and easy, thanks!"
24301,9301,4,"Quick and easy, thanks!"
24302,9302,5,"Quick and easy, thanks!"
24303,9303,1,Issue not resolved after a long conversation.
24309,9309,2,Wait time was unacceptable.
24312,9312,3,Wait time was unacceptable.
24314,9314,4,"Quick and easy, thanks!"
24315,9315,5,"Quick and easy, thanks!"
24319,9319,5,"Quick and easy, thanks!"
24321,9321,2,Wait time was unacceptable.
24323,9323,3,Wait time was unacceptable.
24324,9324,2,Wait time was unacceptable.
24327,9327,5,"Quick and easy, thanks!"
24333,9333,5,"Quick and easy, thanks!"
24335,9335,4,"Quick and easy, thanks!"
24336,9336,5,"Quick and easy, thanks!"
24337,9337,1,Issue not resolved after a long conversation.
24340,9340,4,"Quick and easy, thanks!"
24343,9343,4,"Quick and easy, thanks!"
24344,9344,1,Issue not resolved after a long conversation.
24347,9347,5,"Quick and easy, thanks!"
24350,9350,5,"Quick and easy, thanks!"
24356,9356,2,Wait time was unacceptable.
24357,9357,3,The new account update process is confusing. Agent tried their best.
24360,9360,1,Issue not resolved after a long conversation.
24366,9366,2,Issue not resolved after a long conversation.
24367,9367,2,Wait time was unacceptable.
24368,9368,4,"Quick and easy, thanks!"
24370,9370,4,"Quick and easy, thanks!"
24373,9373,4,"Quick and easy, thanks!"
24378,9378,3,Wait time was unacceptable.
24380,9380,4,"Quick and easy, thanks!"
24382,9382,2,Issue not resolved after a long conversation.
24387,9387,5,"Quick and easy, thanks!"
24388,9388,1,Issue not resolved after a long conversation.
24390,9390,4,"Quick and easy, thanks!"
24392,9392,3,Wait time was unacceptable.
24395,9395,3,Wait time was unacceptable.
24396,9396,4,"Quick and easy, thanks!"
24398,9398,5,"Quick and easy, thanks!"
24399,9399,3,Wait time was unacceptable.
24402,9402,1,Issue not resolved after a long conversation.
24404,9404,2,The new account update process is confusing. Agent tried their best.
24408,9408,2,Wait time was unacceptable.
24412,9412,4,"Quick and easy, thanks!"
24414,9414,4,"Quick and easy, thanks!"
24416,9416,1,Issue not resolved after a long conversation.
24420,9420,2,Wait time was unacceptable.
24423,9423,3,Wait time was unacceptable.
24425,9425,2,Issue not resolved after a long conversation.
24428,9428,4,"Quick and easy, thanks!"
24432,9432,1,Issue not resolved after a long conversation.
24434,9434,2,The new account update process is confusing. Agent tried their best.
24438,9438,2,Issue not resolved after a long conversation.
24440,9440,4,"Quick and easy, thanks!"
24442,9442,4,"Quick and easy, thanks!"
24443,9443,4,"Quick and easy, thanks!"
24444,9444,1,Issue not resolved after a long conversation.
24445,9445,3,Wait time was unacceptable.
24449,9449,4,"Quick and easy, thanks!"
24451,9451,2,Wait time was unacceptable.
24457,9457,5,"Quick and easy, thanks!"
24459,9459,4,"Quick and easy, thanks!"
24463,9463,5,"Quick and easy, thanks!"
24464,9464,5,"Quick and easy, thanks!"
24466,9466,5,"Quick and easy, thanks!"
24469,9469,2,Wait time was unacceptable.
24470,9470,4,"Quick and easy, thanks!"
24471,9471,5,"Quick and easy, thanks!"
24480,9480,4,"Quick and easy, thanks!"
24482,9482,2,Wait time was unacceptable.
24488,9488,4,"Quick and easy, thanks!"
24493,9493,3,Wait time was unacceptable.
24495,9495,4,"Quick and easy, thanks!"
24498,9498,4,"Quick and easy, thanks!"
24499,9499,5,"Quick and easy, thanks!"
24501,9501,5,"Quick and easy, thanks!"
24504,9504,4,"Quick and easy, thanks!"
24509,9509,1,Issue not resolved after a long conversation.
24511,9511,5,"Quick and easy, thanks!"
24512,9512,5,"Quick and easy, thanks!"
24520,9520,3,Wait time was unacceptable.
24523,9523,3,Wait time was unacceptable.
24527,9527,5,"Quick and easy, thanks!"
24531,9531,3,Wait time was unacceptable.
24532,9532,5,"Quick and easy, thanks!"
24533,9533,2,Wait time was unacceptable.
24534,9534,5,"Quick and easy, thanks!"
24537,9537,2,Wait time was unacceptable.
24538,9538,1,Issue not resolved after a long conversation.
24539,9539,5,"Quick and easy, thanks!"
24540,9540,5,"Quick and easy, thanks!"
24542,9542,1,Issue not resolved after a long conversation.
24544,9544,1,Issue not resolved after a long conversation.
24547,9547,5,"Quick and easy, thanks!"
24548,9548,4,"Quick and easy, thanks!"
24550,9550,1,Issue not resolved after a long conversation.
24552,9552,5,"Quick and easy, thanks!"
24560,9560,3,Wait time was unacceptable.
24561,9561,2,Wait time was unacceptable.
24562,9562,2,The new account update process is confusing. Agent tried their best.
24563,9563,1,The new account update process is confusing. Agent tried their best.
24566,9566,4,"Quick and easy, thanks!"
24569,9569,5,"Quick and easy, thanks!"
24572,9572,5,"Quick and easy, thanks!"
24587,9587,3,Wait time was unacceptable.
24588,9588,5,"Quick and easy, thanks!"
24592,9592,5,"Quick and easy, thanks!"
24596,9596,2,Issue not resolved after a long conversation.
24597,9597,5,"Quick and easy, thanks!"
24598,9598,5,"Quick and easy, thanks!"
24599,9599,4,"Quick and easy, thanks!"
24602,9602,5,"Quick and easy, thanks!"
24603,9603,3,Wait time was unacceptable.
24607,9607,2,Wait time was unacceptable.
24608,9608,2,The new account update process is confusing. Agent tried their best.
24610,9610,5,"Quick and easy, thanks!"
24614,9614,4,"Quick and easy, thanks!"
24616,9616,4,"Quick and easy, thanks!"
24618,9618,5,"Quick and easy, thanks!"
24620,9620,3,Wait time was unacceptable.
24621,9621,2,Issue not resolved after a long conversation.
24622,9622,4,"Quick and easy, thanks!"
24627,9627,5,"Quick and easy, thanks!"
24629,9629,3,Wait time was unacceptable.
24636,9636,1,Issue not resolved after a long conversation.
24638,9638,2,The new account update process is confusing. Agent tried their best.
24640,9640,5,"Quick and easy, thanks!"
24641,9641,4,"Quick and easy, thanks!"
24642,9642,5,"Quick and easy, thanks!"
24646,9646,4,"Quick and easy, thanks!"
24647,9647,5,"Quick and easy, thanks!"
24648,9648,5,"Quick and easy, thanks!"
24650,9650,5,"Quick and easy, thanks!"
24651,9651,4,"Quick and easy, thanks!"
24652,9652,5,"Quick and easy, thanks!"
24654,9654,5,"Quick and easy, thanks!"
24655,9655,2,Issue not resolved after a long conversation.
24660,9660,1,Issue not resolved after a long conversation.
24661,9661,2,Wait time was unacceptable.
24663,9663,2,Issue not resolved after a long conversation.
24664,9664,1,Issue not resolved after a long conversation.
24665,9665,5,"Quick and easy, thanks!"
24666,9666,1,Issue not resolved after a long conversation.
24667,9667,5,"Quick and easy, thanks!"
24668,9668,3,Wait time was unacceptable.
24670,9670,2,Wait time was unacceptable.
24674,9674,1,Issue not resolved after a long conversation.
24680,9680,4,"Quick and easy, thanks!"
24685,9685,5,"Quick and easy, thanks!"
24686,9686,1,Issue not resolved after a long conversation.
24689,9689,2,Wait time was unacceptable.
24692,9692,4,"Quick and easy, thanks!"
24697,9697,1,Issue not resolved after a long conversation.
24699,9699,4,"Quick and easy, thanks!"
24703,9703,4,"Quick and easy, thanks!"
24707,9707,1,Issue not resolved after a long conversation.
24716,9716,2,Issue not resolved after a long conversation.
24717,9717,4,"Quick and easy, thanks!"
24718,9718,5,"Quick and easy, thanks!"
24720,9720,2,Issue not resolved after a long conversation.
24721,9721,5,"Quick and easy, thanks!"
24723,9723,1,Issue not resolved after a long conversation.
24736,9736,4,"Quick and easy, thanks!"
24739,9739,2,Wait time was unacceptable.
24740,9740,4,"Quick and easy, thanks!"
24743,9743,3,Wait time was unacceptable.
24745,9745,3,The new account update process is confusing. Agent tried their best.
24748,9748,3,Wait time was unacceptable.
24751,9751,5,"Quick and easy, thanks!"
24752,9752,1,Issue not resolved after a long conversation.
24757,9757,2,Issue not resolved after a long conversation.
24767,9767,3,Wait time was unacceptable.
24769,9769,5,"Quick and easy, thanks!"
24776,9776,2,Issue not resolved after a long conversation.
24777,9777,5,"Quick and easy, thanks!"
24778,9778,4,"Quick and easy, thanks!"
24779,9779,4,"Quick and easy, thanks!"
24781,9781,3,Wait time was unacceptable.
24784,9784,2,Wait time was unacceptable.
24786,9786,1,The new account update process is confusing. Agent tried their best.
24787,9787,5,"Quick and easy, thanks!"
24788,9788,5,"Quick and easy, thanks!"
24789,9789,3,Wait time was unacceptable.
24792,9792,2,Issue not resolved after a long conversation.
24794,9794,1,Issue not resolved after a long conversation.
24796,9796,5,"Quick and easy, thanks!"
24797,9797,2,Issue not resolved after a long conversation.
24798,9798,5,"Quick and easy, thanks!"
24800,9800,3,Wait time was unacceptable.
24802,9802,1,Issue not resolved after a long conversation.
24804,9804,4,"Quick and easy, thanks!"
24805,9805,2,Wait time was unacceptable.
24807,9807,1,The new account update process is confusing. Agent tried their best.
24811,9811,4,"Quick and easy, thanks!"
24814,9814,4,"Quick and easy, thanks!"
24818,9818,2,Wait time was unacceptable.
24819,9819,1,Issue not resolved after a long conversation.
24820,9820,2,Wait time was unacceptable.
24821,9821,2,Wait time was unacceptable.
24822,9822,2,Wait time was unacceptable.
24825,9825,2,Issue not resolved after a long conversation.
24828,9828,2,Wait time was unacceptable.
24830,9830,1,Issue not resolved after a long conversation.
24833,9833,3,Wait time was unacceptable.
24835,9835,1,Issue not resolved after a long conversation.
24837,9837,4,"Quick and easy, thanks!"
24838,9838,4,"Quick and easy, thanks!"
24841,9841,5,"Quick and easy, thanks!"
24842,9842,3,The new account update process is confusing. Agent tried their best.
24843,9843,2,Issue not resolved after a long conversation.
24847,9847,1,Issue not resolved after a long conversation.
24850,9850,2,Issue not resolved after a long conversation.
24851,9851,2,Wait time was unacceptable.
24853,9853,4,"Quick and easy, thanks!"
24855,9855,3,Wait time was unacceptable.
24857,9857,5,"Quick and easy, thanks!"
24858,9858,1,Issue not resolved after a long conversation.
24860,9860,5,"Quick and easy, thanks!"
24862,9862,2,Issue not resolved after a long conversation.
24863,9863,2,Issue not resolved after a long conversation.
24864,9864,1,The new account update process is confusing. Agent tried their best.
24865,9865,2,Wait time was unacceptable.
24866,9866,1,Issue not resolved after a long conversation.
24867,9867,5,"Quick and easy, thanks!"
24871,9871,2,Issue not resolved after a long conversation.
24878,9878,3,Wait time was unacceptable.
24879,9879,2,Issue not resolved after a long conversation.
24882,9882,5,"Quick and easy, thanks!"
24884,9884,5,"Quick and easy, thanks!"
24885,9885,1,Issue not resolved after a long conversation.
24888,9888,1,The new account update process is confusing. Agent tried their best.
24891,9891,5,"Quick and easy, thanks!"
24892,9892,2,Issue not resolved after a long conversation.
24894,9894,5,"Quick and easy, thanks!"
24896,9896,2,Wait time was unacceptable.
24900,9900,1,The new account update process is confusing. Agent tried their best.
24907,9907,5,"Quick and easy, thanks!"
24910,9910,2,Wait time was unacceptable.
24912,9912,4,"Quick and easy, thanks!"
24913,9913,2,Wait time was unacceptable.
24914,9914,4,"Quick and easy, thanks!"
24915,9915,3,The new account update process is confusing. Agent tried their best.
24919,9919,4,"Quick and easy, thanks!"
24921,9921,2,Issue not resolved after a long conversation.
24924,9924,2,Wait time was unacceptable.
24925,9925,4,"Quick and easy, thanks!"
24927,9927,4,"Quick and easy, thanks!"
24928,9928,4,"Quick and easy, thanks!"
24930,9930,4,"Quick and easy, thanks!"
24933,9933,1,Issue not resolved after a long conversation.
24934,9934,4,"Quick and easy, thanks!"
24941,9941,2,The new account update process is confusing. Agent tried their best.
24942,9942,4,"Quick and easy, thanks!"
